Country Name,Country Code,Year,Electricity production from coal sources (% of total),"Electricity production from oil, gas and coal sources (% of total)",Electricity production from hydroelectric sources (% of total),Electric power transmission and distribution losses (% of output),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),Renewable electricity output (% of total electricity output),"Electricity production from renewable sources, excluding hydroelectric (kWh)","Electricity production from renewable sources, excluding hydroelectric (% of total)",Renewable energy consumption (% of total final energy consumption),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"Energy imports, net (% of energy use)",Alternative and nuclear energy (% of total energy use),Fossil fuel energy consumption (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Adjusted savings: energy depletion (% of GNI),Fuel imports (% of merchandise imports)
Ethiopia,ETH,1989-01-01,0.0,17.974971558589306,82.0250284414107,1.4789533560864618,0.0,0.0,17.974971558589306,,0.0,0.0,,,,3.4745824715700766,0.2803856394584161,3.4745824715700646,,96.24503188897152,18.746230459922963,478.7116637963576,0.0,
Finland,FIN,1989-01-01,30.882434918334354,40.318115093743614,24.209822175149117,5.462957801438207,7.304383373283535,35.47206273110727,2.131296802125722,,0.0,0.0,,,,59.21476585256554,21.340269997759354,58.236626148330714,,14.91781032937486,12034.757273378642,5753.639282801386,0.0,9.822640212646192
France,FRA,1989-01-01,9.10133966406796,12.744651008341304,11.557142644733776,6.461661223093965,0.7369887047931525,75.31732146485798,2.9063226394801926,,1352000000.0,0.3350399222865979,,,,50.29522307284897,37.92262507848051,58.848211733623465,,4.866343027422871,5878.082996582678,3807.3285554365434,0.0245339090304101,8.845819173312131
Gabon,GAB,1989-01-01,0.0,22.945205479452056,77.05479452054794,11.986301369863012,11.529680365296803,0.0,11.415525114155251,,0.0,0.0,,,,-778.9561646489715,4.572007343565283,39.39566017659526,,56.032332479839454,806.0561897483453,1327.413542371269,20.682872285909,
Georgia,GEO,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,1989-01-01,58.06130998193388,66.85432465549688,3.268585945026615,4.028905788872204,6.920561108150923,29.0046412162247,1.872453565412085,,2540000000.0,0.45568957134681387,,,,43.60711720713859,12.326811442019093,86.4511843360393,,1.2015133493676644,6835.329908212416,4514.704706461735,0.0877957530323903,7.579798856655998
Ghana,GHA,1989-01-01,0.0,0.0,100.0,6.00267635251386,0.0,0.0,0.0,,0.0,0.0,,,,17.567215562845313,8.693076240504332,18.4330526501297,,73.73970819665034,292.0455391737968,343.79739055051976,0.000237363763217057,
Gibraltar,GIB,1989-01-01,0.0,100.0,0.0,4.938271604938271,0.0,0.0,100.0,,0.0,0.0,,,,100.0,0.0,100.0,,0.0,2780.9881537128,2002.347587402485,,
Greece,GRC,1989-01-01,73.60128617363344,94.44314527915813,5.553931598947677,7.3370359543992985,0.3273896521484946,0.0,20.514469453376204,,1000000.0,0.0029231218941829875,,,,58.056337690703295,1.0187242231007894,96.63051869327862,,2.1915315562825017,3205.1148629991303,2093.114345233034,,6.367910099530589
Grenada,GRD,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Guam,GUM,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,1989-01-01,0.0,9.294566253574834,79.64728312678741,19.54242135367016,0.0,0.0,9.294566253574834,,232000000.0,11.05815061963775,,,,21.600155536847875,3.479386404229711,26.06837762041697,,70.45223597535332,191.68759464433037,469.02263741916727,0.0946491121510066,
Guinea,GIN,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Guinea-Bissau,GNB,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Guyana,GUY,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Haiti,HTI,1989-01-01,0.0,26.608695652173914,70.6086956521739,32.0,0.0,0.0,26.608695652173914,,16000000.0,2.782608695652174,,,,19.491306633768044,2.1932698100016266,19.491369449377213,,78.31542355623033,57.63424541369228,234.65849351157794,0.0,
Honduras,HND,1989-01-01,0.0,2.3984336759667158,97.60156632403329,10.670582476749878,0.0,0.0,2.3984336759667158,,0.0,0.0,,,,30.940900378964763,7.260238420532771,31.77469907420148,,61.798861200502465,324.8077406813148,480.69123808733013,0.0,
"Hong Kong SAR, China",HKG,1989-01-01,97.05785607251197,100.0,0.0,11.713753152297066,0.0,0.0,2.94214392748803,,0.0,0.0,,,,99.54063802509287,0.0,,,0.5995526011279195,3936.7239984523935,1661.1638704231295,0.0,
Hungary,HUN,1989-01-01,29.27216794564078,52.48301274466719,0.5341266353402522,14.005611710219398,18.004800378621415,46.95919678171799,5.20604442040499,,4000000.0,0.013522193299753219,,,,46.73552831782198,12.058422670850225,83.14279124638904,,1.6354863384532676,3484.352137278246,2874.895806689723,,
Iceland,ISL,1989-01-01,0.0,0.13224597751818382,93.87260304165748,8.463742561163764,0.0,0.0,0.13224597751818382,,272000000.0,5.9951509808243335,,,,30.161399872283106,69.83860012771689,30.161399872283106,,0.0,16424.6278455381,7983.037508107509,0.0,8.723389015917926
India,IND,1989-01-01,68.05104886357783,75.43834477481256,22.8579417109978,19.593993039460226,2.676423194931903,1.7015061548536152,4.710872716302821,,6000000.0,0.0022073593360263117,,,,7.615272912872091,2.234266042555465,52.814202260343414,,44.913479206388544,258.04193642551604,344.03718898674174,1.07338729042801,19.531266281279976
Indonesia,IDN,1989-01-01,29.76980805311012,72.23625342762303,24.130466156732574,11.581757829412613,2.9008514937220378,0.0,39.56559388079088,,1007000000.0,3.633280415644393,,,,-83.16076969578019,2.8335857957716626,53.60229116910862,,43.564125492095364,136.94391235357142,454.8827255274171,6.19943132981336,7.65655200330443
"Iran, Islamic Rep.",IRN,1989-01-01,0.12141447867658219,85.73000455304295,14.269995446957049,10.525117620276218,44.45856730915161,0.0,41.15002276521475,,0.0,0.0,,,,-149.8742679618103,0.9764111602473997,98.72366736416501,,0.29992298497579123,879.191576224739,1235.0141493845733,4.25116026572751,
Iraq,IRQ,1989-01-01,0.0,89.10310142497904,10.896898575020955,5.029337803855825,22.694886839899414,0.0,66.40821458507963,,0.0,0.0,,,,-598.4422756943312,1.0651822967083389,98.83152455597714,,0.10329314731452109,1299.1189955161476,1203.474484007249,7.95523284466559,
Ireland,IRL,1989-01-01,58.7631151174819,94.88695138170533,5.113048618294665,8.866558297620806,30.833456479976356,0.0,5.290379784247081,,0.0,0.0,,,,59.66287905645095,0.6383634417434899,84.97974114272333,,0.0,3598.1109703791703,2655.2449737383185,0.0685190125970095,5.48755795163261
Israel,ISR,1989-01-01,47.63604361218403,99.98533222510146,0.01466777489854789,4.576345768346942,0.0,0.0,52.34928861291742,,0.0,0.0,,,,96.52660268301628,3.034613919343037,97.26679232893397,,0.014442030720262492,4228.419654714476,2488.923417441346,0.00400351523618011,8.549102240440932
Italy,ITA,1989-01-01,15.47401202230645,81.94577891509547,16.443521714989256,8.29346015498636,16.845230910363806,0.0,49.626535982425224,,3201000000.0,1.5455181903773267,,,,82.65964035596588,4.020536553022517,93.29463061557998,,0.6902123797523005,4007.1795167333808,2566.1089246515826,0.0480992344922332,9.575487412961971
Jamaica,JAM,1989-01-01,0.0,87.79811425402107,7.043815862451471,22.739877981142538,0.0,0.0,87.79811425402107,,93000000.0,5.158069883527454,,,,86.54202138502389,0.4747108466777848,86.54206484875276,,12.98326776829834,586.9303710133081,969.4122058764665,0.0,
Japan,JPN,1989-01-01,14.811543622469872,63.14784832773708,11.558867812797269,4.019730749604692,18.95865488197459,23.040500954408866,29.377649823292618,,17048000000.0,2.1479554231212634,,,,82.90550970528263,13.75234057435585,84.91936201046106,,1.3282976575908598,6239.304780245228,3352.005931631849,0.0022876974367856,20.791336271389003
Jordan,JOR,1989-01-01,0.0,99.504806291873,0.49519370812700264,14.65190795222837,8.185260704922808,0.0,91.31954558695018,,0.0,0.0,,,,98.18391105491234,0.04919261195609273,99.87863354902487,,0.07217383901902798,884.9413190276881,897.623766443146,0.0123764917125125,18.491860868634152
Kazakhstan,KAZ,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,1989-01-01,0.0,3.520671834625323,79.74806201550388,14.696382428940568,0.0,0.0,3.520671834625323,,518000000.0,16.7312661498708,,,,18.87641437337302,4.672803350153141,18.78457200847647,,76.45078227647384,122.96874329294393,468.39995867392616,0.0,
Kiribati,KIR,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,11.195356738092006
"Korea, Dem. People's Rep.",PRK,1989-01-01,45.81506849315068,48.63013698630137,51.369863013698634,9.345890410958905,0.0,0.0,2.815068493150685,,0.0,0.0,,,,12.226633465489513,3.7281097102345515,93.54233887037583,,2.7295485293821,1291.5855186871506,1688.3164230824495,,
"Korea, Republic of",KOR,1989-01-01,18.866535033886546,44.55093654944234,4.896739420460003,5.0760446128395325,9.760392763754735,50.552324030097665,15.924008751801056,,0.0,0.0,,,,72.24319162656029,16.156885912241552,83.84311535614162,,0.0,2095.194713246505,1857.2983208712528,0.00730304433766282,12.410760459225022
Kosovo,XKX,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,1989-01-01,0.0,100.0,0.0,7.047664216267489,35.09129713066161,0.0,64.9087028693384,,0.0,0.0,,,,-319.8831078652201,0.0,99.97502649377108,,0.02497350622892714,8868.27362553976,10662.820987930842,6.35497971236496,0.9602038373757319
Kyrgyz Republic,KGZ,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,1989-01-01,0.0,80.0,20.0,10.0,0.0,0.0,80.0,,0.0,0.0,,,,92.34737506061553,2.1926123242149558,92.2005210258774,,5.60686664990763,638.2069844237785,556.270000697773,0.0,
Libya,LBY,1989-01-01,0.0,100.0,0.0,19.91844804151736,0.0,0.0,100.0,,0.0,0.0,,,,-431.9484876034532,0.0,98.91166984437567,,1.0883214515594855,1569.2334363669909,2781.784059338864,,
Lithuania,LTU,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,1989-01-01,70.25316455696202,80.5379746835443,13.449367088607595,14.873417721518987,7.2784810126582276,0.0,3.0063291139240507,,19000000.0,3.0063291139240507,,,,98.92847541382356,0.22281517679210763,88.89654974813655,,0.8487094093843291,13537.523203394325,8699.936356404138,0.0,
Malaysia,MYS,1989-01-01,10.090634441087614,75.62165930745991,24.37834069254009,11.294445735533348,18.996049267952593,0.0,46.534975598419706,,0.0,0.0,,,,-130.93681829338414,2.2186960322000395,88.83480461043335,,9.03998984772073,1108.3338136465716,1194.4911391167514,6.64662887270327,4.783483402793543
Malta,MLT,1989-01-01,56.18181818181818,100.0,0.0,9.090909090909092,0.0,0.0,43.81818181818182,,0.0,0.0,,,,100.0,0.0,100.0,,0.0,2851.2611127901873,1983.268799790147,0.0,
Mauritius,MUS,1989-01-01,11.544991511035652,65.36502546689303,25.127334465195243,13.921901528013583,0.0,0.0,53.82003395585738,,56000000.0,9.507640067911714,,,,54.18111054418597,2.1575550873243636,54.18111054418597,,43.661334368489655,482.27840876662293,561.1618438825791,0.0,7.4316524999738744
Mexico,MEX,1989-01-01,6.703198674652734,75.03929314812456,20.672868612208486,12.629879784206278,9.076929612166008,0.3160443481585319,59.259164861305806,,4675000000.0,3.9717938915084323,,,,-62.11397876080246,5.283301983003893,88.52680143627893,,6.286573227381714,1265.278031567489,1464.637842113049,2.24389230474543,3.969514964365807
Moldova,MDA,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,1989-01-01,93.56379988757729,100.0,0.0,7.869589657110736,0.0,0.0,6.436200112422709,,0.0,0.0,,,,14.15542543089004,0.0,97.47992971706715,,2.141220516326395,1620.1242441031202,1691.1560359765658,0.158231599021056,
Montenegro,MNE,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,1989-01-01,21.91932624113475,87.17863475177306,12.821365248226952,9.419326241134751,0.0,0.0,65.2593085106383,,0.0,0.0,,,,81.04320657516743,1.3354064150561027,85.62125011659408,,13.043343468349827,338.4944838733509,308.5569368096145,0.00581563232930712,
Mozambique,MOZ,1989-01-01,20.97457627118644,39.83050847457627,60.16949152542372,17.16101694915254,0.211864406779661,0.0,18.64406779661017,,0.0,0.0,,,,7.141184211993791,0.4005849353559833,7.465716398199533,,91.96865255587753,38.81535535457827,465.867090721877,,
Myanmar,MMR,1989-01-01,1.483560545308741,50.280673616680026,49.71932638331997,34.322373696872496,40.97834803528468,0.0,7.818765036086608,,0.0,0.0,,,,0.20428975575461594,0.9749154011309713,15.317690865699094,,83.70739373316992,41.4794656766158,276.9953389286381,0.431047567731933,
Namibia,NAM,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,1989-01-01,0.0,0.13966480446927373,99.86033519553072,21.089385474860336,0.0,0.0,0.13966480446927373,,0.0,0.0,,,,3.431404268229995,1.105234739708142,3.3726645198259226,,95.46336099206187,31.496347598915378,290.5981522038276,0.0,
Netherlands,NLD,1989-01-01,33.9958932238193,93.18412046543465,0.05065023956194387,4.032854209445586,54.6611909650924,5.501711156741957,4.52703627652293,,923000000.0,1.2635181382614646,,,,7.285142078987278,1.6416542199925714,97.12597863753246,,0.5730791615948573,5052.6277792702185,4323.858180268757,0.311849402910129,10.403070633873348
New Zealand,NZL,1989-01-01,1.444607436698769,21.87958415715288,70.67733911601505,10.935008610243,20.419031826009313,0.0,0.015944894444798775,,2334000000.0,7.443076726832068,,,,9.673488385946689,27.984438162197794,67.44439608916358,,4.571165748638638,8465.38554801164,3846.6261517943744,0.466684000169429,6.017347311902492
Nicaragua,NIC,1989-01-01,0.0,35.47145606157793,34.316869788325846,16.677357280307888,0.0,0.0,35.47145606157793,,471000000.0,30.21167415009622,,,,30.66319518536759,18.888593362384825,30.6110117220644,,50.448211452247584,317.47592353164964,478.9110987500263,0.0,
Niger,NER,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0118951247447871,
Nigeria,NGA,1989-01-01,0.08585030828065246,67.68906579255443,32.31093420744556,29.704206665105755,50.12097088894092,0.0,17.482244595332865,,0.0,0.0,,,,-123.82323331390681,0.5602768526773544,20.444641463492744,,78.99508168382991,97.11672759994644,685.1883803582297,13.7871457178706,
North Macedonia,MKD,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,1989-01-01,0.04121144837214779,0.37174408531610864,99.58031606657751,6.493746793497001,0.0,0.0,0.33053263694396084,,29000000.0,0.024390449036577264,,,,-437.02150950231334,48.33177898008098,53.37572015413918,,4.353614668740488,22859.300466228095,4984.198115830013,4.08172346056388,3.7710386634250526
Oman,OMN,1989-01-01,0.0,100.0,0.0,11.942959001782532,82.174688057041,0.0,17.825311942959,,0.0,0.0,,,,-1252.3684993660106,0.0,,,0.0,2017.6936209840137,1496.012458587101,33.9626280339963,2.012019568811928
Pakistan,PAK,1989-01-01,0.06936215716308777,50.86847200947949,49.04482529406665,20.083234588595705,31.738967081876247,0.08670269645385971,19.060142770440162,,0.0,0.0,,,,19.30327895827276,3.576721392759521,52.02363763524188,,44.399640971998586,247.62160309896305,367.3477944277904,0.677753561074906,
Panama,PAN,1989-01-01,0.0,13.643410852713178,84.53488372093022,24.844961240310077,0.0,0.0,13.643410852713178,,47000000.0,1.821705426356589,,,,58.78848277388874,12.621468325878633,58.37181806987074,,28.590048900232624,838.4284573708535,619.5811193082444,0.0,
Paraguay,PRY,1989-01-01,0.0,0.016438581350429457,99.89314922122222,8.100110960424116,0.0,0.0,0.016438581350429457,,22000000.0,0.09041219742736202,,,,-36.14517850188895,66.0753480774191,19.730224195742657,,69.98891159111713,464.9116946170464,800.6665168421032,,21.192748180187785
Peru,PER,1989-01-01,0.0,22.401107306767685,76.54258031616521,13.804910031325127,1.7848036715961242,0.0,20.61630363517156,,145000000.0,1.0563123770670941,,,,-7.407156266547488,8.99727951386918,63.55264502106828,,27.450075465062536,547.1619419458035,464.43366449918335,2.47177209671453,
Philippines,PHL,1989-01-01,9.435732999648067,52.31689672701677,25.358776834943104,14.847690924021428,0.0,0.0,42.88116372736871,,5709000000.0,22.32432643804012,,,,38.669996080423324,18.563483656900235,41.92494620673347,,39.51157375655349,362.1646810503501,459.4063136965823,0.0605927251281898,
Poland,POL,1989-01-01,97.45393143965559,98.71405745225685,1.1226704065755413,9.036485043853222,0.08024058219775466,0.0,1.1798854304035056,,103000000.0,0.07186765188146721,,,,1.2824455183305645,0.1118398772763166,97.89936156850955,,1.8643088589138337,3537.9238807794068,3259.223304730429,,
Portugal,PRT,1989-01-01,28.72519472386395,74.62914399780813,22.775842498727936,11.62080707659791,0.0,0.0,45.903949273944185,,663000000.0,2.595013503463932,,,,84.19114512873234,3.2353205343541664,84.22662149777894,,11.902566020425457,2399.3003498250873,1575.7545227386308,1.82852400901382e-06,10.54952905793868
Qatar,QAT,1989-01-01,0.0,100.0,0.0,4.974048442906574,100.0,0.0,0.0,,0.0,0.0,,,,-295.83301335143034,0.0,,,0.0,10292.905063528353,15525.980566695402,24.9930146454194,
Romania,ROU,1989-01-01,36.41349487811631,81.96727795282858,18.03272204717143,6.110664328749786,34.63237135963929,0.0,10.921411715072972,,0.0,0.0,,,,28.04674297444882,1.7002443735960306,96.38813486397554,,0.9406740741583361,3412.004546518617,2987.0590616532,2.12213159168319,45.55961172076652
Russian Federation,RUS,1989-01-01,,,,,,,,,,,,,,,,,,,,,5.19478478954309,
Samoa,WSM,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Saudi Arabia,SAU,1989-01-01,0.0,100.0,0.0,6.833695434444291,51.27968073468004,0.0,48.72031926531996,,0.0,0.0,,,,-376.34910204155887,0.0,99.98052376148809,,0.019477828798408797,3938.1948824178785,4095.67005034186,8.54779461108738,
Senegal,SEN,1989-01-01,0.0,95.33116178067318,0.0,20.195439739413683,3.1487513572204127,0.0,92.18241042345277,,43000000.0,4.668838219326819,,,,41.71450284220445,0.0,42.29948019576253,,57.70051980423747,100.38471245994172,224.65006025814301,0.000742945955379114,
Serbia,SRB,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
Singapore,SGP,1989-01-01,0.0,98.79739671760045,0.0,3.812959818902094,0.0,0.0,98.79739671760045,,85000000.0,0.6013016411997737,,,,99.17411864623404,0.0,99.17411864623405,,0.8258813537659812,4639.187744655995,2896.5000864921744,0.0,13.84117191013042
Slovakia,SVK,1989-01-01,33.166666666666664,39.66239316239316,8.384615384615385,7.995726495726496,2.2564102564102564,51.95299145299145,4.239316239316239,,0.0,0.0,,,,74.82812036946572,15.488022486715696,81.6322037914307,,0.6500576811549135,5266.1685818380865,4083.662216150216,,
Slovenia,SVN,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,1989-01-01,,,,,,,,,,,,,,,,,,,,,0.0,
South Africa,ZAF,1989-01-01,91.46254312469196,91.46254312469196,1.6997289305076393,5.402907836372598,0.0,6.837727944800394,0.0,,0.0,0.0,,,,-23.34410017464824,3.368877791745844,85.7587484321716,,10.976054456937222,3968.818799212303,2402.501957397878,1.70355253982539,
Spain,ESP,1989-01-01,41.12703804347826,48.28464673913043,13.144701086956523,8.421195652173912,0.9497282608695652,38.12907608695652,6.207880434782609,,541000000.0,0.36752717391304346,,,,60.78804650777292,18.492953416926902,77.60440170780001,,4.080302913322586,3442.948710618515,2269.0133276796473,0.023244059781095,11.841981147492948
Sri Lanka,LKA,1989-01-01,0.0,1.959412176347096,98.0405878236529,17.179846046186146,0.0,0.0,1.959412176347096,,0.0,0.0,,,,23.314281377152827,4.41780983903737,23.55703248549195,,72.02515767547068,138.3664181254279,318.85409924689384,0.0,
Sudan,SDN,1989-01-01,0.0,34.43223443223443,65.56776556776556,21.245421245421245,0.0,0.0,34.43223443223443,,0.0,0.0,,,,14.004747395629746,0.7665345953883438,14.004757354504575,,85.2287180089819,51.88547220775194,484.64868153705913,0.0,
Suriname,SUR,1989-01-01,,,,,,,,,,,,,,,,,,,,,2.29981167842507,
Sweden,SWE,1989-01-01,1.1111422094097232,2.2740630860085647,50.2015169750063,6.605978336925186,0.15183744297349494,45.90318788659072,1.0110834336253463,,2194000000.0,1.535167510985474,,,,39.00104509508361,48.97462212300258,39.09301733495724,,11.604390060204354,15680.862417408103,5594.552973496649,9.04295472552689e-05,7.573394335515335
Switzerland,CHE,1989-01-01,0.09302498651137696,1.138625834899254,55.39079796833429,6.080113118383598,0.4911719287800704,42.486371839476085,0.5544289196078067,,529000000.0,0.9842043572903681,,,,57.83133946942215,38.44560076205945,58.75921406807441,,3.770084733246303,7369.286670261318,3339.0834721446595,,3.9479128153819545
Syrian Arab Republic,SYR,1989-01-01,0.0,73.48637015781922,26.513629842180777,21.769488283118125,19.08177905308465,0.0,54.40459110473458,,0.0,0.0,,,,-104.89096277425705,2.5633578706383418,97.40450230640059,,0.032150575661971215,679.6521583630247,772.8032273630502,,
Tajikistan,TJK,1989-01-01,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,1989-01-01,0.0,5.964214711729622,94.03578528827038,23.724320742213386,0.0,0.0,5.964214711729622,,0.0,0.0,,,,6.842516121804569,1.2824929424739375,6.862546863633526,,91.85496019389254,45.096759780178566,372.8171463914482,3.38667589225621e-05,
Thailand,THA,1989-01-01,21.063465754157086,85.10934074747367,14.890659252526333,9.968988932256858,51.31529701117468,0.0,12.730577982141902,,0.0,0.0,,,,33.55939974294018,1.3082123712997398,59.779450065229,,38.76671966935889,631.3415336616204,674.0368217335379,0.340138411148847,9.07205607534585
Togo,TGO,1989-01-01,0.0,25.78125,74.21875,23.4375,0.0,0.0,25.78125,,0.0,0.0,,,,15.718956701615665,0.681463687244034,14.148003569968887,,83.59957961114031,84.22659131796547,318.5439055684405,0.0,
